Riding ID,Riding Name,Province ID,Province,Candidate,Party ID,Party,Votes
35083,Perth--Wellington,ON,Ontario,John Nater,CPC,Conservative,25622
35083,Perth--Wellington,ON,Ontario,Pirie Mitchell,LPC,Liberal,15002
35083,Perth--Wellington,ON,Ontario,Geoff Krauter,NDP,New Democratic Party,8094
35083,Perth--Wellington,ON,Ontario,Collan Simmons,GRE,Green,4949
35083,Perth--Wellington,ON,Ontario,Roger Fuhr,PPC,People's Party,894
35083,Perth--Wellington,ON,Ontario,Irma DeVries,CHP,Christian Heritage Party,733
35084,Peterborough--Kawartha,ON,Ontario,Maryam Monsef,LPC,Liberal,27400
35084,Peterborough--Kawartha,ON,Ontario,Michael Skinner,CPC,Conservative,24357
35084,Peterborough--Kawartha,ON,Ontario,Candace Shaw,NDP,New Democratic Party,11872
35084,Peterborough--Kawartha,ON,Ontario,Andrew MacGregor,GRE,Green,4930
35084,Peterborough--Kawartha,ON,Ontario,Alexander Murphy,PPC,People's Party,890
35084,Peterborough--Kawartha,ON,Ontario,Robert M Bowers,IND,Independent,180
35084,Peterborough--Kawartha,ON,Ontario,Ken Ranney,SCC,Stop Climate Change,172
35085,Pickering--Uxbridge,ON,Ontario,Jennifer O'Connell,LPC,Liberal,32387
35085,Pickering--Uxbridge,ON,Ontario,Cyma Musarat,CPC,Conservative,18462
35085,Pickering--Uxbridge,ON,Ontario,Eileen Higdon,NDP,New Democratic Party,7582
35085,Pickering--Uxbridge,ON,Ontario,Peter Forint,GRE,Green,3799
35085,Pickering--Uxbridge,ON,Ontario,Corneliu Chisu,PPC,People's Party,1265
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,Cheryl Gallant,CPC,Conservative,31080
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,Ruben Marini,LPC,Liberal,11532
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,Eileen Jones-Whyte,NDP,New Democratic Party,8786
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,Ian Pineau,GRE,Green,3230
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,David Ainsworth,PPC,People's Party,1463
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,Dan Criger,IND,Independent,1125
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,Dheerendra Kumar,IND,Independent,917
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,Robert Cherrin,VCP,Veterans Coalition Party,358
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,Stefan Klietsch,LIB,Libertarian,266
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,Jonathan Davis,IND,Independent,200
35087,Richmond Hill,ON,Ontario,Majid Jowhari,LPC,Liberal,21804
35087,Richmond Hill,ON,Ontario,Costas Menegakis,CPC,Conservative,21592
35087,Richmond Hill,ON,Ontario,Adam DeVita,NDP,New Democratic Party,4425
35087,Richmond Hill,ON,Ontario,Ichha Kohli,GRE,Green,1695
35087,Richmond Hill,ON,Ontario,Igor Tvorogov,PPC,People's Party,507
35087,Richmond Hill,ON,Ontario,Otto Wevers,RHI,Rhinceros Party,126
35089,St. Catharines,ON,Ontario,Chris Bittle,LPC,Liberal,24183
35089,St. Catharines,ON,Ontario,Krystina Waler,CPC,Conservative,18978
35089,St. Catharines,ON,Ontario,Dennis Van Meer,NDP,New Democratic Party,12431
35089,St. Catharines,ON,Ontario,Travis Mason,GRE,Green,3695
35089,St. Catharines,ON,Ontario,Allan DeRoo,PPC,People's Party,826
35091,Sarnia--Lambton,ON,Ontario,Marilyn Gladu,CPC,Conservative,28623
35091,Sarnia--Lambton,ON,Ontario,Adam Kilner,NDP,New Democratic Party,12644
35091,Sarnia--Lambton,ON,Ontario,Carmen Lemieux,LPC,Liberal,12041
35091,Sarnia--Lambton,ON,Ontario,Peter Robert Smith,GRE,Green,2490
35091,Sarnia--Lambton,ON,Ontario,Brian Everaert,PPC,People's Party,1587
35091,Sarnia--Lambton,ON,Ontario,Thomas Laird,CHP,Christian Heritage Party,531
35092,Sault Ste. Marie,ON,Ontario,Terry Sheehan,LPC,Liberal,16284
35092,Sault Ste. Marie,ON,Ontario,Sonny Spina,CPC,Conservative,13407
35092,Sault Ste. Marie,ON,Ontario,Sara McCleary,NDP,New Democratic Party,9459
35092,Sault Ste. Marie,ON,Ontario,Geo McLean,GRE,Green,1809
35092,Sault Ste. Marie,ON,Ontario,Amy Zuccato,PPC,People's Party,741
35094,Scarborough Centre,ON,Ontario,Salma Zahid,LPC,Liberal,25695
35094,Scarborough Centre,ON,Ontario,Irshad Chaudhry,CPC,Conservative,10387
35094,Scarborough Centre,ON,Ontario,Faiz Kamal,NDP,New Democratic Party,5452
35094,Scarborough Centre,ON,Ontario,John Cannis,IND,Independent,2524
35094,Scarborough Centre,ON,Ontario,Dordana Hakimzadah,GRE,Green,1336
35094,Scarborough Centre,ON,Ontario,Jeremiah Vijeyaratnam,PPC,People's Party,1162
35096,Scarborough North,ON,Ontario,Shaun Chen,LPC,Liberal,20911
35096,Scarborough North,ON,Ontario,David Kong,CPC,Conservative,11838
35096,Scarborough North,ON,Ontario,Yan Chen,NDP,New Democratic Party,5039
35096,Scarborough North,ON,Ontario,Avery Velez,GRE,Green,796
35096,Scarborough North,ON,Ontario,Jude Guerrier,PPC,People's Party,370
35096,Scarborough North,ON,Ontario,Janet Robinson,UN,United Party,83
35098,Scarborough Southwest,ON,Ontario,Bill Blair,LPC,Liberal,28965
35098,Scarborough Southwest,ON,Ontario,Kimberly Fawcett Smith,CPC,Conservative,10502
35098,Scarborough Southwest,ON,Ontario,Keith McCrady,NDP,New Democratic Party,7865
35098,Scarborough Southwest,ON,Ontario,Amanda Cain,GRE,Green,2477
35098,Scarborough Southwest,ON,Ontario,Italo Eratostene,PPC,People's Party,590
35098,Scarborough Southwest,ON,Ontario,Simon Luisi,APP,Animal Protection Party,236
35093,Scarborough--Agincourt,ON,Ontario,Jean Yip,LPC,Liberal,21115
35093,Scarborough--Agincourt,ON,Ontario,Sean Hu,CPC,Conservative,15492
35093,Scarborough--Agincourt,ON,Ontario,Larisa Julius,NDP,New Democratic Party,3636
35093,Scarborough--Agincourt,ON,Ontario,Randi Ramdeen,GRE,Green,1050
35093,Scarborough--Agincourt,ON,Ontario,Anthony Internicola,PPC,People's Party,521
35095,Scarborough--Guildwood,ON,Ontario,John McKay,LPC,Liberal,26123
35095,Scarborough--Guildwood,ON,Ontario,Quintus Thuraisingham,CPC,Conservative,9553
35095,Scarborough--Guildwood,ON,Ontario,Michelle Spencer,NDP,New Democratic Party,4806
35095,Scarborough--Guildwood,ON,Ontario,Tara McMahon,GRE,Green,1220
35095,Scarborough--Guildwood,ON,Ontario,Jigna Jani,PPC,People's Party,648
35095,Scarborough--Guildwood,ON,Ontario,Kevin Clarke,IND,Independent,112
35095,Scarborough--Guildwood,ON,Ontario,Gus Stefanis,NAT,Nationalist,85
35095,Scarborough--Guildwood,ON,Ontario,Kathleen Marie Holding,IND,Independent,70
35095,Scarborough--Guildwood,ON,Ontario,Stephen Abara,IND,Independent,70
35095,Scarborough--Guildwood,ON,Ontario,Farhan Alvi,CFF,Canada's Fourth Front,55
35097,Scarborough--Rouge Park,ON,Ontario,Gary Anandasangaree,LPC,Liberal,31360
35097,Scarborough--Rouge Park,ON,Ontario,Bobby Singh,CPC,Conservative,10115
35097,Scarborough--Rouge Park,ON,Ontario,Kingsley Kwok,NDP,New Democratic Party,5801
35097,Scarborough--Rouge Park,ON,Ontario,Jessica Hamilton,GRE,Green,2330
35097,Scarborough--Rouge Park,ON,Ontario,Dilano Sally,PPC,People's Party,467
35097,Scarborough--Rouge Park,ON,Ontario,Mark Theodoru,CHP,Christian Heritage Party,353
35100,Simcoe North,ON,Ontario,Bruce Stanton,CPC,Conservative,27241
35100,Simcoe North,ON,Ontario,Gerry Hawes,LPC,Liberal,19310
35100,Simcoe North,ON,Ontario,Angelique Belcourt,NDP,New Democratic Party,8850
35100,Simcoe North,ON,Ontario,Valerie Powell,GRE,Green,5882
35100,Simcoe North,ON,Ontario,Stephen Makk,PPC,People's Party,1154
35100,Simcoe North,ON,Ontario,Chris Brown,CHP,Christian Heritage Party,341
35099,Simcoe--Grey,ON,Ontario,Terry Dowdall,CPC,Conservative,32812
35099,Simcoe--Grey,ON,Ontario,Lorne Kenney,LPC,Liberal,23925
35099,Simcoe--Grey,ON,Ontario,Sherri Jackson,GRE,Green,8589
35099,Simcoe--Grey,ON,Ontario,Ilona Matthews,NDP,New Democratic Party,8462
35099,Simcoe--Grey,ON,Ontario,Richard Sommer,PPC,People's Party,1416
35099,Simcoe--Grey,ON,Ontario,Tony D'Angelo,VCP,Veterans Coalition Party,305
35101,Spadina--Fort York,ON,Ontario,Adam Vaughan,LPC,Liberal,33822
35101,Spadina--Fort York,ON,Ontario,Diana Yoon,NDP,New Democratic Party,12188
35101,Spadina--Fort York,ON,Ontario,Frank Fang,CPC,Conservative,10680
35101,Spadina--Fort York,ON,Ontario,Dean Maher,GRE,Green,3174
35101,Spadina--Fort York,ON,Ontario,Robert Stewart,PPC,People's Party,672
35101,Spadina--Fort York,ON,Ontario,Marcela Ramirez,IND,Independent,114
35102,Stormont--Dundas--South Glengarry,ON,Ontario,Eric Duncan,CPC,Conservative,28976
35102,Stormont--Dundas--South Glengarry,ON,Ontario,Heather Megill,LPC,Liberal,13767
35102,Stormont--Dundas--South Glengarry,ON,Ontario,Kelsey Catherine Schmitz,NDP,New Democratic Party,7674
35102,Stormont--Dundas--South Glengarry,ON,Ontario,Raheem Aman,GRE,Green,2126
35102,Stormont--Dundas--South Glengarry,ON,Ontario,Sabile Trimm,PPC,People's Party,1168
35103,Sudbury,ON,Ontario,Paul Lefebvre,LPC,Liberal,19643
35103,Sudbury,ON,Ontario,Beth Mairs,NDP,New Democratic Party,13885
35103,Sudbury,ON,Ontario,Pierre St-Amant,CPC,Conservative,9864
35103,Sudbury,ON,Ontario,Bill Crumplin,GRE,Green,3225
35103,Sudbury,ON,Ontario,Sean Paterson,PPC,People's Party,873
35103,Sudbury,ON,Ontario,Chanel Lalonde,APP,Animal Protection Party,282
35103,Sudbury,ON,Ontario,Charlene Sylvestre,IND,Independent,135
35103,Sudbury,ON,Ontario,J. David Popescu,IND,Independent,70
35104,Thornhill,ON,Ontario,Peter Kent,CPC,Conservative,29187
35104,Thornhill,ON,Ontario,Gary Gladstone,LPC,Liberal,18946
35104,Thornhill,ON,Ontario,Sara Petrucci,NDP,New Democratic Party,3469
35104,Thornhill,ON,Ontario,Josh Rachlis,GRE,Green,1600
35104,Thornhill,ON,Ontario,Nathan Bregman,RHI,Rhinceros Party,217
35104,Thornhill,ON,Ontario,Waseem Malik,CFF,Canada's Fourth Front,77
35105,Thunder Bay--Rainy River,ON,Ontario,Marcus Powlowski,LPC,Liberal,14498
35105,Thunder Bay--Rainy River,ON,Ontario,Linda Rydholm,CPC,Conservative,12039
35105,Thunder Bay--Rainy River,ON,Ontario,Yuk-Sem Won,NDP,New Democratic Party,11944
35105,Thunder Bay--Rainy River,ON,Ontario,Amanda Moddejonge,GRE,Green,1829
35105,Thunder Bay--Rainy River,ON,Ontario,Andrew Hartnell,PPC,People's Party,741
35106,Thunder Bay--Superior North,ON,Ontario,Patty Hajdu,LPC,Liberal,18502
35106,Thunder Bay--Superior North,ON,Ontario,Frank Pullia,CPC,Conservative,11036
35106,Thunder Bay--Superior North,ON,Ontario,Anna Betty Achneepineskum,NDP,New Democratic Party,9126
35106,Thunder Bay--Superior North,ON,Ontario,Bruce Hyer,GRE,Green,3639
35106,Thunder Bay--Superior North,ON,Ontario,Youssef Khanjari,PPC,People's Party,734
35106,Thunder Bay--Superior North,ON,Ontario,Alexander Vodden,LIB,Libertarian,140
35107,Timmins--James Bay,ON,Ontario,Charlie Angus,NDP,New Democratic Party,14885
35107,Timmins--James Bay,ON,Ontario,Kraymr Grenke,CPC,Conservative,9907
35107,Timmins--James Bay,ON,Ontario,Michelle Boileau,LPC,Liberal,9443
35107,Timmins--James Bay,ON,Ontario,Max Kennedy,GRE,Green,1257
35107,Timmins--James Bay,ON,Ontario,Renaud Roy,PPC,People's Party,1248
35108,Toronto Centre,ON,Ontario,Bill Morneau,LPC,Liberal,31271
35108,Toronto Centre,ON,Ontario,Brian Chang,NDP,New Democratic Party,12142
35108,Toronto Centre,ON,Ontario,Ryan Lester,CPC,Conservative,6613
35108,Toronto Centre,ON,Ontario,Annamie Paul,GRE,Green,3852
35108,Toronto Centre,ON,Ontario,Rob Lewin,APP,Animal Protection Party,182
35108,Toronto Centre,ON,Ontario,Sean Carson,RHI,Rhinceros Party,147
35108,Toronto Centre,ON,Ontario,Jason Tavares,IND,Independent,126
35108,Toronto Centre,ON,Ontario,Bronwyn Cragg,COM,Communist,125
35108,Toronto Centre,ON,Ontario,Philip Fernandez,ML,Marxist-Leninist,54
35109,Toronto--Danforth,ON,Ontario,Julie Dabrusin,LPC,Liberal,27681
35109,Toronto--Danforth,ON,Ontario,Min Sook Lee,NDP,New Democratic Party,19283
35109,Toronto--Danforth,ON,Ontario,Zia Choudhary,CPC,Conservative,6091
35109,Toronto--Danforth,ON,Ontario,Chris Tolley,GRE,Green,3761
35109,Toronto--Danforth,ON,Ontario,Tara Dos Remedios,PPC,People's Party,621
35109,Toronto--Danforth,ON,Ontario,Elizabeth Abbott,APP,Animal Protection Party,261
35109,Toronto--Danforth,ON,Ontario,John Kladitis,IND,Independent,210
35109,Toronto--Danforth,ON,Ontario,Ivan Byard,COM,Communist,151
35090,Toronto--St. Paul's,ON,Ontario,Carolyn Bennett,LPC,Liberal,32494
35090,Toronto--St. Paul's,ON,Ontario,Jae Truesdell,CPC,Conservative,12933
35090,Toronto--St. Paul's,ON,Ontario,Alok Mukherjee,NDP,New Democratic Party,9442
35090,Toronto--St. Paul's,ON,Ontario,Sarah Climenhaga,GRE,Green,4042
35090,Toronto--St. Paul's,ON,Ontario,John Kellen,PPC,People's Party,923
35110,University--Rosedale,ON,Ontario,Chrystia Freeland,LPC,Liberal,29652
35110,University--Rosedale,ON,Ontario,Melissa Jean-Baptiste Vajda,NDP,New Democratic Party,12573
35110,University--Rosedale,ON,Ontario,Helen-Claire Tingling,CPC,Conservative,9342
35110,University--Rosedale,ON,Ontario,Tim Grant,GRE,Green,4861
35110,University--Rosedale,ON,Ontario,Aran Lockwood,PPC,People's Party,510
35110,University--Rosedale,ON,Ontario,Liz White,APP,Animal Protection Party,159
35110,University--Rosedale,ON,Ontario,Drew Garvie,COM,Communist,143
35110,University--Rosedale,ON,Ontario,Karin Brothers,SCC,Stop Climate Change,124
35110,University--Rosedale,ON,Ontario,Steve Rutchinski,ML,Marxist-Leninist,27
35111,Vaughan--Woodbridge,ON,Ontario,Francesco Sorbara,LPC,Liberal,25810
35111,Vaughan--Woodbridge,ON,Ontario,Teresa Kruze,CPC,Conservative,18289
35111,Vaughan--Woodbridge,ON,Ontario,Peter DeVita,NDP,New Democratic Party,3910
35111,Vaughan--Woodbridge,ON,Ontario,Raquel Fronte,GRE,Green,1302
35111,Vaughan--Woodbridge,ON,Ontario,Domenic Montesano,PPC,People's Party,852
35111,Vaughan--Woodbridge,ON,Ontario,Muhammad Hassan Khan,IND,Independent,165
35112,Waterloo,ON,Ontario,Bardish Chagger,LPC,Liberal,31085
35112,Waterloo,ON,Ontario,Jerry Zhang,CPC,Conservative,15615
35112,Waterloo,ON,Ontario,Lori Campbell,NDP,New Democratic Party,9710
35112,Waterloo,ON,Ontario,Kirsten Wright,GRE,Green,6184
35112,Waterloo,ON,Ontario,Erika Traub,PPC,People's Party,1112
35113,Wellington--Halton Hills,ON,Ontario,Michael Chong,CPC,Conservative,33044
35113,Wellington--Halton Hills,ON,Ontario,Lesley Barron,LPC,Liberal,19777
35113,Wellington--Halton Hills,ON,Ontario,Ralph Martin,GRE,Green,8851
35113,Wellington--Halton Hills,ON,Ontario,Andrew Bascombe,NDP,New Democratic Party,6499
35113,Wellington--Halton Hills,ON,Ontario,Syl Carle,PPC,People's Party,1509
35114,Whitby,ON,Ontario,Ryan Turnbull,LPC,Liberal,30182
35114,Whitby,ON,Ontario,Todd McCarthy,CPC,Conservative,24564
35114,Whitby,ON,Ontario,Brian Dias,NDP,New Democratic Party,9760
35114,Whitby,ON,Ontario,Paul Slavchenko,GRE,Green,3735
35114,Whitby,ON,Ontario,Mirko Pejic,PPC,People's Party,860
35115,Willowdale,ON,Ontario,Ali Ehsassi,LPC,Liberal,22282
35115,Willowdale,ON,Ontario,Daniel Lee,CPC,Conservative,16452
35115,Willowdale,ON,Ontario,Leah Kalsi,NDP,New Democratic Party,4231
35115,Willowdale,ON,Ontario,Sharolyn Vettese,GRE,Green,1671
35115,Willowdale,ON,Ontario,Richard Hillier,PPC,People's Party,563
35115,Willowdale,ON,Ontario,Birinder Singh Ahluwalia,IND,Independent,200
35115,Willowdale,ON,Ontario,Shodja Ziaian,IND,Independent,71
35117,Windsor West,ON,Ontario,Brian Masse,NDP,New Democratic Party,20800
35117,Windsor West,ON,Ontario,Sandra Pupatello,LPC,Liberal,18878
35117,Windsor West,ON,Ontario,Henry Lau,CPC,Conservative,9925
35117,Windsor West,ON,Ontario,Quinn Hunt,GRE,Green,1325
35117,Windsor West,ON,Ontario,Darryl Burrell,PPC,People's Party,958
35117,Windsor West,ON,Ontario,Margaret Villamizar,ML,Marxist-Leninist,76
35116,Windsor--Tecumseh,ON,Ontario,Irek Kusmierczyk,LPC,Liberal,19046
35116,Windsor--Tecumseh,ON,Ontario,Cheryl Hardcastle,NDP,New Democratic Party,18417
35116,Windsor--Tecumseh,ON,Ontario,Leo Demarce,CPC,Conservative,15851
35116,Windsor--Tecumseh,ON,Ontario,Giovanni Abati,GRE,Green,2177
35116,Windsor--Tecumseh,ON,Ontario,Dan Burr,PPC,People's Party,1279
35116,Windsor--Tecumseh,ON,Ontario,Laura Chesnik,ML,Marxist-Leninist,187
35118,York Centre,ON,Ontario,Michael Levitt,LPC,Liberal,21680
35118,York Centre,ON,Ontario,Rachel Willson,CPC,Conservative,15852
35118,York Centre,ON,Ontario,Andrea Vásquez Jiménez,NDP,New Democratic Party,4251
35118,York Centre,ON,Ontario,Rebecca Wood,GRE,Green,1403
35120,York South--Weston,ON,Ontario,Ahmed Hussen,LPC,Liberal,25976
35120,York South--Weston,ON,Ontario,Jasveen Rattan,CPC,Conservative,8415
35120,York South--Weston,ON,Ontario,Yafet Tewelde,NDP,New Democratic Party,7754
35120,York South--Weston,ON,Ontario,Nicki Ward,GRE,Green,1633
35120,York South--Weston,ON,Ontario,Gerard Racine,PPC,People's Party,685
35119,York--Simcoe,ON,Ontario,Scot Davidson,CPC,Conservative,24918
35119,York--Simcoe,ON,Ontario,Cynthia Wesley-Esquimaux,LPC,Liberal,14407
35119,York--Simcoe,ON,Ontario,Jessa McLean,NDP,New Democratic Party,7620
35119,York--Simcoe,ON,Ontario,Jonathan Arnold,GRE,Green,4650
35119,York--Simcoe,ON,Ontario,Keith Komar,LIB,Libertarian,1311
35119,York--Simcoe,ON,Ontario,Michael Lotter,PPC,People's Party,875
46001,Brandon--Souris,MB,Manitoba,Larry Maguire,CPC,Conservative,26148
46001,Brandon--Souris,MB,Manitoba,Ashley Duguay,NDP,New Democratic Party,5805
46001,Brandon--Souris,MB,Manitoba,Terry Hayward,LPC,Liberal,4972
46001,Brandon--Souris,MB,Manitoba,Bill Tiessen,GRE,Green,2984
46001,Brandon--Souris,MB,Manitoba,Robin Lussier,PPC,People's Party,691
46001,Brandon--Souris,MB,Manitoba,Rebecca Hein,CHP,Christian Heritage Party,280
46001,Brandon--Souris,MB,Manitoba,Vanessa Hamilton,IND,Independent,219
46001,Brandon--Souris,MB,Manitoba,Robert Eastcott,IND,Independent,107
46002,Charleswood--St. James--Assiniboia--Headingley,MB,Manitoba,Marty Morantz,CPC,Conservative,18815
46002,Charleswood--St. James--Assiniboia--Headingley,MB,Manitoba,Doug Eyolfson,LPC,Liberal,16398
46002,Charleswood--St. James--Assiniboia--Headingley,MB,Manitoba,Ken St. George,NDP,New Democratic Party,6556
46002,Charleswood--St. James--Assiniboia--Headingley,MB,Manitoba,Kristin Lauhn-Jensen,GRE,Green,2178
46002,Charleswood--St. James--Assiniboia--Headingley,MB,Manitoba,Steven Fletcher,PPC,People's Party,1975
46002,Charleswood--St. James--Assiniboia--Headingley,MB,Manitoba,Melissa Penner,CHP,Christian Heritage Party,166
46002,Charleswood--St. James--Assiniboia--Headingley,MB,Manitoba,Brian Ho,IND,Independent,140
46003,Churchill--Keewatinook Aski,MB,Manitoba,Niki Ashton,NDP,New Democratic Party,11919
46003,Churchill--Keewatinook Aski,MB,Manitoba,Judy Klassen,LPC,Liberal,5616
46003,Churchill--Keewatinook Aski,MB,Manitoba,Cyara Bird,CPC,Conservative,4714
46003,Churchill--Keewatinook Aski,MB,Manitoba,Ralph McLean,GRE,Green,1144
46003,Churchill--Keewatinook Aski,MB,Manitoba,Ken Klyne,PPC,People's Party,294
46004,Dauphin--Swan River--Neepawa,MB,Manitoba,Dan Mazier,CPC,Conservative,26103
46004,Dauphin--Swan River--Neepawa,MB,Manitoba,Laverne Lewycky,NDP,New Democratic Party,5724
46004,Dauphin--Swan River--Neepawa,MB,Manitoba,Cathy Scofield-Singh,LPC,Liberal,5344
46004,Dauphin--Swan River--Neepawa,MB,Manitoba,Kate Storey,GRE,Green,2214
46004,Dauphin--Swan River--Neepawa,MB,Manitoba,Frank Godon,PPC,People's Party,711
46004,Dauphin--Swan River--Neepawa,MB,Manitoba,Jenni Johnson,CHP,Christian Heritage Party,470
46005,Elmwood--Transcona,MB,Manitoba,Daniel Blaikie,NDP,New Democratic Party,19786
46005,Elmwood--Transcona,MB,Manitoba,Lawrence Toet,CPC,Conservative,16240
46005,Elmwood--Transcona,MB,Manitoba,Jennifer Malabar,LPC,Liberal,5346
46005,Elmwood--Transcona,MB,Manitoba,Kelly Manweiler,GRE,Green,1480
46005,Elmwood--Transcona,MB,Manitoba,Noel Gautron,PPC,People's Party,512
46006,Kildonan--St. Paul,MB,Manitoba,Raquel Dancho,CPC,Conservative,19856
46006,Kildonan--St. Paul,MB,Manitoba,MaryAnn Mihychuk,LPC,Liberal,12356
46006,Kildonan--St. Paul,MB,Manitoba,Evan Krosney,NDP,New Democratic Party,9387
46006,Kildonan--St. Paul,MB,Manitoba,Rylan Reed,GRE,Green,1777
46006,Kildonan--St. Paul,MB,Manitoba,Martin Deck,PPC,People's Party,510
46006,Kildonan--St. Paul,MB,Manitoba,Spencer Katerynuk,CHP,Christian Heritage Party,304
46006,Kildonan--St. Paul,MB,Manitoba,Eduard Hiebert,IND,Independent,108
46007,Portage--Lisgar,MB,Manitoba,Candice Bergen,CPC,Conservative,31600
46007,Portage--Lisgar,MB,Manitoba,Ken Werbiski,LPC,Liberal,4779
46007,Portage--Lisgar,MB,Manitoba,Cindy Friesen,NDP,New Democratic Party,3872
46007,Portage--Lisgar,MB,Manitoba,Beverley Eert,GRE,Green,2356
46007,Portage--Lisgar,MB,Manitoba,Aaron Archer,PPC,People's Party,1169
46007,Portage--Lisgar,MB,Manitoba,Jerome Dondo,CHP,Christian Heritage Party,860
46008,Provencher,MB,Manitoba,Ted Falk,CPC,Conservative,31821
46008,Provencher,MB,Manitoba,Trevor Kirczenow,LPC,Liberal,6347
46008,Provencher,MB,Manitoba,Erin McGee,NDP,New Democratic Party,6187
46008,Provencher,MB,Manitoba,Janine G. Gibson,GRE,Green,2884
46008,Provencher,MB,Manitoba,Wayne Sturby,PPC,People's Party,1066
46009,Saint Boniface--Saint Vital,MB,Manitoba,Dan Vandal,LPC,Liberal,20300
46009,Saint Boniface--Saint Vital,MB,Manitoba,Rejeanne Caron,CPC,Conservative,15436
46009,Saint Boniface--Saint Vital,MB,Manitoba,Billie Cross,NDP,New Democratic Party,8037
46009,Saint Boniface--Saint Vital,MB,Manitoba,Ben Linnick,GRE,Green,2671
46009,Saint Boniface--Saint Vital,MB,Manitoba,Adam McAllister,PPC,People's Party,591
46009,Saint Boniface--Saint Vital,MB,Manitoba,Sharma Baljeet,IND,Independent,303
46010,Selkirk--Interlake--Eastman,MB,Manitoba,James Bezan,CPC,Conservative,31109
46010,Selkirk--Interlake--Eastman,MB,Manitoba,Robert A. Smith,NDP,New Democratic Party,8873
46010,Selkirk--Interlake--Eastman,MB,Manitoba,Detlev Regelsky,LPC,Liberal,6003
46010,Selkirk--Interlake--Eastman,MB,Manitoba,Wayne James,GRE,Green,2934
46010,Selkirk--Interlake--Eastman,MB,Manitoba,Ian Kathwaroon,PPC,People's Party,683
46011,Winnipeg Centre,MB,Manitoba,Leah Gazan,NDP,New Democratic Party,13073
46011,Winnipeg Centre,MB,Manitoba,Robert-Falcon Ouellette,LPC,Liberal,10704
46011,Winnipeg Centre,MB,Manitoba,Ryan Dyck,CPC,Conservative,5561
46011,Winnipeg Centre,MB,Manitoba,Andrea Shalay,GRE,Green,1661
46011,Winnipeg Centre,MB,Manitoba,Yogi Henderson,PPC,People's Party,474
46011,Winnipeg Centre,MB,Manitoba,Stephanie Hein,CHP,Christian Heritage Party,251
46012,Winnipeg North,MB,Manitoba,Kevin Lamoureux,LPC,Liberal,15581
46012,Winnipeg North,MB,Manitoba,Kyle Mason,NDP,New Democratic Party,8469
46012,Winnipeg North,MB,Manitoba,Jordyn Ham,CPC,Conservative,6820
46012,Winnipeg North,MB,Manitoba,Sai Shanthanand Rajagopal,GRE,Green,906
46012,Winnipeg North,MB,Manitoba,Victor Ong,PPC,People's Party,324
46012,Winnipeg North,MB,Manitoba,Henry Hizon,CHP,Christian Heritage Party,279
46012,Winnipeg North,MB,Manitoba,Kathy Doyle,IND,Independent,231
46012,Winnipeg North,MB,Manitoba,Andrew Taylor,COM,Communist,125
46013,Winnipeg South,MB,Manitoba,Terry Duguid,LPC,Liberal,20182
46013,Winnipeg South,MB,Manitoba,Melanie Maher,CPC,Conservative,18537
46013,Winnipeg South,MB,Manitoba,Jean-Paul Lapointe,NDP,New Democratic Party,6678
46013,Winnipeg South,MB,Manitoba,Paul Bettess,GRE,Green,2073
46013,Winnipeg South,MB,Manitoba,Mirwais Nasiri,PPC,People's Party,419
46014,Winnipeg South Centre,MB,Manitoba,Jim Carr,LPC,Liberal,22799
46014,Winnipeg South Centre,MB,Manitoba,Joyce Bateman,CPC,Conservative,15051
46014,Winnipeg South Centre,MB,Manitoba,Elizabeth Shearer,NDP,New Democratic Party,8965
46014,Winnipeg South Centre,MB,Manitoba,James Beddome,GRE,Green,3173
46014,Winnipeg South Centre,MB,Manitoba,Jane MacDiarmid,PPC,People's Party,569
46014,Winnipeg South Centre,MB,Manitoba,Linda Marynuk,CHP,Christian Heritage Party,104
47001,Battlefords--Lloydminster,SK,Saskatchewan,Rosemarie Falk,CPC,Conservative,28030
47001,Battlefords--Lloydminster,SK,Saskatchewan,Marcella Pedersen,NDP,New Democratic Party,4098
47001,Battlefords--Lloydminster,SK,Saskatchewan,Larry Ingram,LPC,Liberal,2426
47001,Battlefords--Lloydminster,SK,Saskatchewan,Jason MacInnis,PPC,People's Party,662
47001,Battlefords--Lloydminster,SK,Saskatchewan,David Kim-Cragg,GRE,Green,605
47004,Carlton Trail--Eagle Creek,SK,Saskatchewan,Kelly Block,CPC,Conservative,35313
47004,Carlton Trail--Eagle Creek,SK,Saskatchewan,Jasmine Calix,NDP,New Democratic Party,5535
47004,Carlton Trail--Eagle Creek,SK,Saskatchewan,Rebecca Malo,LPC,Liberal,2085
47004,Carlton Trail--Eagle Creek,SK,Saskatchewan,Dean Gibson,GRE,Green,873
47004,Carlton Trail--Eagle Creek,SK,Saskatchewan,Cody Payant,PPC,People's Party,799
